107;65
107;84
107;88
107;92
107;98
108;23
108;24
108;41
108;45
108;54
108;69
108;72
108;73
109;13
109;21
109;35
109;43
109;49
109;51
109;79
109;89
109;91
110;36
110;39
110;60
110;64
110;72
110;81
110;87
110;92
111;5
111;12
111;39
111;51
111;78
111;79
111;88
112;48
112;56
112;58
112;77
112;92
113;24
113;35
113;39
113;42
113;46
113;64
113;87
113;100
114;69
114;100
115;22
115;40
115;44
115;70
115;72
115;74
116;8
116;12
116;23
116;41
116;54
116;71
116;74
116;92
117;14
117;14
117;29
117;68
117;90
117;90
117;90
117;91
117;93
118;8
118;39
118;43
118;51
118;54
118;59
118;64
118;83
118;97
119;13
119;25
119;59
119;69
119;72
119;86
119;88
119;94
119;97
120;1
120;11
120;15
120;37
120;70
120;71
120;77
121;7
121;38
122;10
122;41
122;48
122;79
122;81
123;44
123;46
123;79
123;92
123;94
124;3
124;25
124;50
124;59
124;62
124;72
125;2
125;2
125;17
125;23
125;30
125;32
125;34
125;45
125;49
125;59
125;61
126;38
126;40
127;3
127;5
127;14
127;28
127;45
127;56
127;77
128;5
128;24
128;46
128;50
128;63
128;67
128;88
128;95
129;7
129;10
129;10
129;41
129;78
130;18
130;20
130;21
130;33
130;77
130;77
130;77
130;82
130;84
131;29
131;30
131;57
131;62
131;82
131;87
132;5
132;14
132;16
132;38
132;44
132;52
132;78
132;94
133;1
133;12
133;17
133;17
133;28
133;30
133;35
133;43
133;56
134;3
134;5
134;19
134;32
134;64
134;71
134;86
134;91
135;41
135;58
135;70
135;94
136;5
136;16
136;35
136;58
136;66
137;26
137;35
137;56
137;58
138;22
138;40
138;56
138;66
138;77
138;90
139;16
139;43
139;46
139;63
139;90
139;97
140;10
140;36
140;53
140;63
140;79
141;3
141;23
141;27
141;58
141;70
141;72
142;10
142;54
142;80
142;82
143;5
143;32
143;63
143;73
143;89
143;89
144;13
144;32
144;77
144;82
145;26
145;34
145;76
145;80
146;66
146;77
146;82
147;15
147;19
147;45
148;34
148;58
148;75
148;94
148;99
148;100
149;4
149;24
149;32
149;54
149;83
150;13
150;67
150;71
150;75
150;77
150;80
150;82
151;9
151;12
151;26
151;66
151;86
152;6
152;24
152;69
153;22
153;29
153;58
153;61
153;72
153;73
153;82
154;53
154;77
154;83
155;95
156;18
156;21
156;30
156;76
156;94
157;20
157;66
157;73
157;80
157;93
157;99
158;13
158;27
158;46
158;47
158;48
158;54
159;5
159;29
159;45
159;56
159;80
160;9
160;67
160;69
161;28
161;45
161;55
161;61
161;68
162;10
162;34
162;41
162;56
162;59
162;73
162;89
162;91
162;92
162;98
163;18
163;35
163;66
163;74
163;85
163;95
164;11
164;56
164;63
164;79
164;79
164;82
164;86
165;11
165;19
165;19
165;41
165;68
166;11
166;18
166;97
167;4
167;39
167;46
168;26
168;52
168;55
168;77
168;99
169;20
169;21
170;7
170;24
170;28
170;50
170;57
170;92
170;96
171;1
171;29
171;34
171;40
171;57
171;60
172;7
172;46
172;71
172;77
173;8
173;53
173;67
173;90
173;92
174;34
174;44
174;63
174;76
175;5
175;20
175;80
176;1
176;18
176;26
176;53
176;54
176;65
177;19
177;50
177;56
177;64
177;79
178;7
178;14
178;54
178;72
179;8
179;62
179;72
179;73
179;84
179;88
180;11
180;19
180;30
180;36
180;42
180;48
180;60
180;68
180;97
180;98
181;18
181;25
181;33
181;51
181;64
181;75
182;3
182;32
182;32
182;34
182;60
183;12
183;13
183;17
183;39
183;57
183;61
183;76
183;84
183;90
183;99
184;2
184;22
184;26
184;63
184;83
184;96
184;100
185;41
185;85
186;17
186;27
186;42
186;55
186;56
186;74
186;76
186;90
186;99
187;7
187;56
187;87
187;89
187;92
187;95
188;3
188;59
188;62
188;82
188;100
189;20
189;26
189;30
189;34
189;35
189;46
189;74
189;76
189;81
190;45
190;50
190;58
190;60
190;60
190;74
190;89
191;4
191;9
191;37
191;43
191;48
191;53
191;64
191;75
191;78
191;92
192;8
192;19
192;46
192;59
192;72
192;82
193;29
193;80
193;99
194;3
194;25
194;28
194;39
195;27
195;43
195;70
195;87
195;92
195;92
196;10
196;13
196;18
196;25
196;58
196;71
196;82
196;96
197;71
197;80
197;84
197;90
198;15
198;48
198;89
198;92
198;99
199;20
199;23
199;27
199;48
199;59
199;83
200;68
200;76
201;27
201;28
201;40
201;67
201;69
201;83
201;85
202;4
202;47
202;48
202;62
203;48
203;53
203;78
204;30
204;61
204;63
204;77
204;88
205;2
205;7
205;9
205;68
205;74
206;3
206;18
206;46
206;63
206;69
207;14
207;28
207;28
207;41
207;48
207;72
207;84
207;87
207;100
208;16
208;16
208;20
208;21
208;24
208;61
208;62
208;69
208;83
208;95
209;1
209;7
209;33
209;34
209;36
209;39
210;2
210;50
210;77
211;8
211;10
211;32
211;39
211;55
211;58
211;66
212;2
212;11
212;22
212;22
212;31
212;44
212;56
212;68
212;74
212;82
212;87
213;5
213;37
213;46
213;59
214;14
214;21
214;39
214;81
215;15
215;16
215;33
215;39
215;42
215;60
215;68
215;83
215;94
216;14
216;31
216;69
216;71
217;35
217;35
217;43
217;76
217;77
217;81
217;84
217;86
217;86
218;1
218;23
218;54
218;65
219;14
219;15
219;22
219;33
219;40
219;64
219;78
220;4
220;8
220;10
220;10
220;79
221;9
221;20
221;28
221;43
221;74
221;92
221;96
222;5
222;8
222;93
222;98
223;4
223;16
223;19
223;50
223;51
223;52
223;57
224;39
224;49
224;55
224;62
224;63
224;83
225;18
225;60
225;78
225;81
225;86
225;93
226;7
226;31
226;34
226;40
226;43
226;68
226;78
226;98
227;7
227;13
227;16
227;53
227;96
228;1
228;5
228;31
228;49
228;52
228;54
229;18
229;30
229;62
229;90
229;93
229;95
230;25
230;32
230;37
230;46
230;46
230;49
230;62
230;70
231;1
231;4
231;13
231;17
231;19
231;83
231;97
232;1
232;16
232;40
232;59
232;65
232;74
233;10
233;15
233;23
233;29
233;64
233;75
233;85
234;12
234;26
234;27
234;36
234;73
234;76
235;53
235;54
235;64
235;72
235;74
235;76
235;76
235;77
235;81
236;8
236;13
236;30
236;46
237;18
237;46
237;49
237;54
237;54
237;59
238;17
238;26
238;28
238;42
238;44
238;87
238;93
239;84
239;89
239;94
240;4
240;7
240;9
240;31
240;31
240;44
240;75
240;76
240;77
240;77
240;98
241;2
241;5
241;45
241;58
241;64
241;70
241;72
242;17
242;37
242;52
242;76
243;21
243;59
243;87
244;26
244;30
244;33
244;34
244;35
244;65
244;67
244;79
244;87
245;15
245;22
245;42
245;46
245;79
245;88
245;89
246;6
246;8
246;10
246;14
246;30
246;60
246;65
246;71
246;95
246;100
247;13
247;26
247;45
247;48
247;61
247;75
248;11
248;21
248;24
248;49
248;83
248;92
248;96
249;25
249;30
249;92
250;30
250;44
250;58
250;94
250;96
251;19
251;99
252;11
252;22
252;38
252;44
253;71
253;78
253;84
254;4
254;21
254;49
254;62
254;78
255;56
255;69
255;94
255;99
256;2
256;22
256;39
256;41
256;50
256;96
257;22
257;49
257;57
257;60
257;74
258;5
258;22
258;87
259;13
259;56
259;64
259;66
259;95
259;97
260;7
260;8
260;33
260;38
260;38
260;43
260;46
260;66
261;13
261;15
261;16
261;55
261;60
261;77
261;86
262;5
262;8
262;26
262;55
262;56
262;88
262;97
263;27
263;51
263;55
263;71
263;85
263;87
263;99
264;1
264;58
264;58
264;90
265;53
265;57
266;12
266;54
266;57
266;57
267;16
267;42
267;47
267;77
267;81
267;91
268;3
268;20
268;23
268;56
268;76
268;79
268;83
269;5
269;13
269;23
269;67
269;94
270;13
270;16
270;17
270;24
270;43
270;79
270;91
271;8
271;42
271;73
271;90
272;12
272;66
272;78
272;86
272;99
273;91
274;15
274;57
274;59
274;76
274;100
275;9
275;27
275;37
275;48
275;87
275;93
275;97
276;10
276;19
276;42
276;62
276;95
276;98
277;1
277;12
277;16
277;18
277;23
277;76
277;80
278;4
278;9
278;13
278;20
278;23
278;31
278;44
279;12
279;92
279;96
279;97
280;38
280;56
281;7
281;19
281;54
281;92
282;58
282;78
283;27
283;88
284;15
284;33
284;57
284;66
284;71
284;78
284;82
285;16
285;37
285;56
285;60
286;5
286;17
286;52
286;61
286;81
286;96
287;6
287;51
287;70
287;70
287;83
288;2
288;19
288;48
288;63
288;64
288;66
288;71
288;80
288;100
289;24
289;25
289;40
289;51
290;15
290;50
290;52
290;54
290;71
290;75
291;12
291;82
291;99
292;26
292;64
292;65
293;1
293;11
293;26
293;86
294;9
294;14
294;17
294;26
294;47
294;57
294;58
294;58
294;63
294;63
294;67
294;82
294;85
295;15
295;16
295;31
295;59
295;88
296;11
296;45
296;49
296;85
297;92
298;2
298;8
298;12
298;18
298;23
298;24
298;31
298;32
298;36
298;48
298;67
298;87
298;89
299;24
299;83
299;90
299;99
300;29
300;29
300;43
300;63
300;88
300;95
300;98
301;9
301;20
301;34
301;77
301;95
301;98
302;2
302;8
302;94
302;96
303;2
303;25
303;41
303;54
303;79
303;80
304;26
304;36
304;61
304;64
304;66
304;81
304;83
305;49
305;73
305;82
306;10
306;35
306;44
306;71
307;8
307;30
307;45
307;55
307;63
308;12
308;20
308;41
308;51
308;64
308;67
308;68
308;82
309;70
309;99
310;14
310;57
310;69
310;79
311;1
311;3
311;19
311;34
311;44
312;13
312;27
312;29
312;30
312;71
313;2
313;5
313;37
313;81
314;1
314;50
314;51
314;90
315;14
315;22
315;31
315;49
315;50
315;58
315;65
316;7
316;17
316;33
316;44
316;78
316;81
316;87
316;88
317;26
317;33
317;41
317;44
317;61
317;65
317;80
317;84
317;96
317;97
318;16
318;21
318;26
318;29
318;32
318;79
319;13
319;33
319;47
319;91
320;2
320;6
320;13
320;23
320;25
320;31
320;45
320;82
320;97
321;28
321;32
321;34
321;44
321;58
321;84
321;97
322;13
322;18
322;31
322;43
322;92
323;12
323;34
323;51
323;64
323;70
323;75
323;77
323;94
323;100
324;6
324;64
324;84
324;99
325;7
325;9
325;14
325;64
325;71
325;72
325;72
325;75
325;91
325;95
325;100
326;20
326;36
326;74
326;93
327;11
327;22
327;34
327;66
327;75
327;76
327;80
327;84
327;94
327;98
328;2
328;8
328;9
328;22
328;25
328;32
328;40
328;65
328;67
329;3
329;44
329;75
329;81
329;96
330;13
331;23
331;26
331;45
331;49
331;77
331;91
332;17
332;35
332;60
332;66
333;51
333;88
333;100
334;2
334;28
334;32
334;37
334;42
334;44
334;51
334;83
334;89
335;28
335;33
335;35
335;62
335;88
336;6
336;8
336;17
336;60
336;84
337;2
337;34
337;37
337;60
337;99
338;34
338;59
338;74
339;22
339;64
339;67
339;73
339;75
339;78
339;84
339;98
340;21
340;48
340;64
340;80
340;99
341;78
341;92
342;16
342;40
342;45
342;64
342;90
343;17
343;18
343;23
343;50
343;71
343;87
343;96
343;99
344;3
344;24
344;33
344;37
344;48
344;51
344;77
344;86
345;1
345;1
345;35
345;80
346;9
346;21
346;38
346;60
346;67
346;68
346;72
346;80
346;86
347;4
347;4
347;50
348;6
348;15
348;21
348;23
348;35
348;39
348;41
348;94
349;21
349;23
349;31
349;49
349;55
349;62
349;76
350;41
350;42
350;56
350;61
350;75
350;79
351;5
351;9
351;14
351;19
351;89
352;35
352;45
352;67
352;71
353;18
353;30
353;44
353;49
353;58
353;86
353;100
354;21
354;21
354;54
354;67
355;7
355;61
355;66
355;74
355;96
355;96
356;32
356;40
356;41
356;54
356;72
357;24
357;43
357;43
357;85
358;15
358;23
358;61
358;66
358;76
358;78
358;79
358;93
359;6
359;13
359;14
359;33
359;61
359;74
359;75
359;88
359;95
359;98
360;2
360;18
361;6
361;27
361;79
361;87
362;33
362;40
362;47
362;60
362;67
362;75
362;80
362;89
362;89
363;23
363;36
363;40
363;42
363;56
363;66
364;42
364;54
364;70
364;99
365;18
365;33
365;60
366;31
366;35
366;38
366;38
366;67
367;29
367;78
367;86
367;87
367;97
368;19
368;68
369;23
369;40
369;47
369;58
369;64
369;78
370;4
370;32
370;34
370;37
370;80
371;7
371;40
371;46
371;80
371;86
372;11
372;13
372;33
372;38
372;40
372;82
372;84
372;94
372;95
373;1
373;29
373;47
373;47
373;54
373;54
373;54
373;70
374;16
374;24
374;41
374;54
374;67
374;70
374;83
375;25
375;29
375;57
375;68
375;96
376;24
376;36
376;46
376;52
376;60
376;70
376;70
376;91
376;92
377;2
377;9
377;28
377;39
377;48
377;56
377;78
377;81
377;92
378;18
378;24
378;57
378;68
378;90
379;14
379;17
379;26
379;47
379;66
379;89
380;26
380;32
380;60
380;74
380;81
381;7
381;8
381;20
381;73
381;82
382;32
382;59
383;6
383;49
383;65
383;68
383;88
384;8
384;50
385;71
385;89
386;7
386;65
386;77
386;86
387;66
387;75
387;78
388;2
388;70
389;9
389;11
389;14
389;22
389;38
390;5
390;17
390;29
390;33
390;38
390;45
390;83
391;78
391;94
391;95
392;6
392;12
392;13
392;36
392;50
392;89
393;24
393;26
393;59
393;81
394;18
394;19
394;47
394;71
394;82
395;13
395;45
395;59
395;72
395;90
395;97
396;8
396;20
396;51
396;54
396;73
396;73
396;87
396;89
397;17
397;22
397;28
397;45
397;99
398;49
398;51
398;93
398;96
399;11
399;43
399;49
399;91
399;95
400;21
400;27
400;33
400;34
401;13
401;20
401;24
401;25
401;42
401;70
401;92
402;30
402;46
402;68
402;72
402;73
402;88
403;1
403;26
403;27
403;45
403;50
403;52
403;78
403;95
404;20
404;30
404;37
404;52
404;86
405;9
405;12
405;15
405;34
405;47
405;83
405;92
405;99
406;6
406;13
406;41
406;51
406;62
406;66
406;73
406;97
407;4
407;90
408;27
408;36
409;8
409;14
409;15
409;25
409;34
409;63
409;71
409;94
410;1
410;10
410;30
410;56
410;71
411;15
411;49
411;90
412;5
412;34
412;37
412;51
412;65
412;76
413;21
413;36
413;39
413;52
413;84
413;84
413;90
413;98
414;5
414;34
414;58
414;75
414;82
415;6
415;21
415;27
415;33
415;40
415;44
415;53
415;58
415;59
416;22
416;76
417;11
417;19
417;22
417;33
417;33
417;41
417;74
417;88
417;89
417;93
418;3
418;60
418;90
418;96
419;1
419;8
419;12
419;21
419;30
419;51
420;21
420;40
420;46
420;73
420;90
421;11
421;35
421;46
421;57
421;60
421;71
421;74
422;9
422;49
422;52
422;58
423;20
423;73
423;92
424;5
424;17
424;23
424;28
424;32
424;40
424;52
424;62
424;65
424;83
425;8
425;25
425;42
425;44
425;55
425;65
425;71
425;77
425;77
425;98
426;29
426;43
426;71
426;73
426;73
426;75
426;80
426;86
427;1
427;3
427;11
427;29
427;39
427;49
427;62
427;87
427;96
428;2
428;10
428;81
428;96
429;76
429;78
429;87
429;99
430;3
430;9
430;11
430;16
430;28
430;36
430;51
430;58
430;61
430;76
430;94
431;15
431;46
431;76
431;82
432;44
432;82
432;99
433;35
433;64
433;69
433;86
433;89
433;94
434;59
434;66
434;74
434;99
435;9
435;32
435;38
435;52
435;79
435;94
436;9
436;12
436;23
436;73
436;84
436;88
436;99
437;43
437;48
437;57
437;61
437;85
437;88
438;61
438;62
438;63
438;70
438;89
439;12
439;28
439;34
439;35
439;66
439;68
440;5
440;17
440;32
440;37
440;41
440;67
440;86
440;88
440;94
441;14
441;31
441;38
441;66
441;77
441;95
442;15
442;27
442;48
442;68
442;78
442;96
443;14
443;82
443;99
444;4
444;60
444;64
444;71
444;93
444;94
445;7
445;41
445;44
445;46
445;49
445;68
445;72
445;87
445;89
445;91
445;98
446;43
446;73
446;80
446;83
447;39
447;41
447;77
448;39
448;46
448;61
448;83
449;3
449;25
449;29
449;40
449;75
450;22
450;43
450;47
450;62
450;68
450;78
450;89
451;24
451;33
451;53
452;22
452;43
452;57
452;70
453;15
453;43
453;50
454;10
454;21
454;49
454;54
454;65
455;11
455;16
455;19
455;32
455;33
455;44
455;58
455;61
455;67
456;8
456;30
456;55
456;73
456;75
456;77
456;88
456;91
457;6
457;9
457;27
457;37
457;40
457;52
458;1
458;26
458;26
458;30
458;35
458;37
458;54
458;84
458;86
459;15
459;69
459;78
459;81
459;90
460;14
460;20
460;24
460;57
460;70
461;1
461;5
461;15
461;44
461;48
461;63
461;76
461;77
461;81
461;88
462;11
462;13
462;14
462;77
463;33
463;45
463;51
463;84
464;11
464;16
464;20
464;73
464;76
464;82
465;2
465;23
465;25
465;30
465;32
465;34
465;90
465;96
466;14
466;25
466;33
466;34
466;47
466;67
467;26
467;50
467;56
467;81
467;96
468;8
468;52
468;90
469;38
469;59
469;88
469;89
470;73
470;84
470;85
471;5
471;45
471;76
471;85
472;39
472;44
472;45
472;47
472;68
472;68
472;71
472;71
472;75
473;1
473;12
473;26
473;43
473;44
473;83
473;85
473;92
473;99
474;12
474;33
474;38
474;41
474;65
474;68
474;90
475;32
475;41
475;64
475;66
475;94
475;95
475;97
476;39
476;43
476;45
476;46
476;70
476;86
476;89
476;94
477;8
477;26
477;72
477;87
477;99
478;25
478;38
478;90
479;1
479;31
479;43
479;92
480;10
480;52
480;65
480;66
480;79
480;82
481;5
481;46
481;48
481;66
481;81
481;86
482;10
482;20
482;30
482;31
482;46
483;14
483;32
483;49
483;95
484;6
484;18
484;24
484;44
484;51
484;80
485;11
485;93
486;1
486;45
486;49
487;19
487;32
487;40
487;64
487;70
487;100
488;9
488;11
488;14
488;36
488;42
488;51
488;69
489;32
489;89
489;91
490;4
490;13
490;16
490;17
490;22
490;40
490;52
490;55
490;76
490;81
490;89
490;92
491;18
491;24
491;29
491;36
491;51
491;80
491;87
491;93
491;93
492;17
492;17
492;21
492;24
492;46
492;51
492;77
493;6
493;24
493;41
493;42
493;43
494;37
494;41
494;72
494;89
495;13
495;17
495;29
495;36
495;45
495;59
495;94
495;98
496;4
496;8
496;28
496;41
496;60
496;94
497;74
497;78
497;84
497;95
498;10
498;20
498;36
498;38
498;49
498;76
498;86
498;98
499;12
499;32
499;44
499;45
499;58
499;70
499;71
500;12
500;15
500;59
500;66
500;97
501;8
501;21
501;22
501;42
501;82
501;87
501;96
502;16
502;51
502;52
502;57
502;73
502;87
503;29
503;50
503;59
503;69
503;85
504;4
504;10
504;13
504;25
505;20
505;36
505;87
505;99
506;23
506;29
506;42
506;52
506;59
506;60
506;72
506;76
507;13
507;19
507;94
508;4
508;5
508;6
508;11
508;20
508;29
508;36
508;67
508;81
508;100
509;49
509;51
509;66
509;69
509;75
509;100
510;56
510;84
510;85
511;34
511;45
511;51
511;88
511;92
511;96
512;10
512;36
512;65
512;78
512;79
512;82
512;86
513;23
513;28
513;35
513;40
513;45
513;63
513;68
513;75
514;9
514;26
514;56
515;22
515;24
515;27
515;40
515;68
516;2
516;38
516;44
516;58
516;95
517;10
517;52
517;99
518;11
518;50
518;99
519;41
519;63
519;65
519;78
519;81
520;5
520;34
520;40
520;41
520;48
520;48
520;55
520;81
521;12
521;18
521;28
521;55
521;60
521;72
522;21
522;32
522;39
522;50
522;88
523;11
523;56
523;88
524;1
524;9
524;48
524;60
524;67
524;94
525;16
525;57
525;82
526;29
526;37
526;38
526;45
526;54
526;73
526;88
527;5
527;46
527;58
527;59
527;73
527;86
527;90
528;23
528;32
528;72
528;74
529;26
529;52
529;65
529;69
529;84
530;11
530;32
530;35
530;42
530;52
531;39
532;37
532;50
532;53
532;62
532;72
532;80
532;85
533;49
533;50
533;71
533;75
533;91
534;44
534;48
534;55
534;62
535;9
535;12
535;13
535;18
535;33
535;44
535;53
535;61
535;61
535;77
535;77
535;98
536;15
536;33
536;53
536;55
536;62
536;79
536;93
536;98
537;10
537;33
537;33
537;46
537;92
538;23
538;32
538;47
538;60
538;83
538;95
539;23
539;48
539;72
539;88
539;89
539;99
540;9
540;48
540;53
540;69
540;78
540;81
540;90
541;8
541;26
541;40
541;64
541;66
541;69
541;99
542;5
542;13
543;5
543;15
543;33
543;50
543;63
543;67
543;76
543;96
543;100
544;13
544;13
544;23
544;31
544;35
544;35
544;37
544;45
544;50
544;71
545;2
545;78
546;14
546;27
546;46
546;94
547;6
547;18
547;34
547;36
547;42
547;47
547;65
547;98
548;12
548;44
548;66
548;96
549;63
549;80
549;100
550;68
550;76
550;84
550;89
550;93
550;99
551;27
551;29
551;85
552;14
552;29
552;45
552;49
553;9
553;26
553;43
553;58
553;63
553;63
553;83
553;84
553;97
554;11
554;20
554;45
554;74
554;91
554;97
555;90
555;100
556;23
556;30
556;30
556;63
556;64
556;70
556;86
556;96
557;14
557;15
557;18
557;19
557;55
557;55
557;69
557;77
557;83
557;87
558;8
558;16
558;26
558;30
558;47
559;10
559;29
559;41
559;50
559;55
559;56
559;59
559;67
559;89
559;92
560;4
560;6
560;61
560;87
561;10
561;20
561;42
561;67
562;6
562;25
562;74
562;89
563;2
563;24
563;84
564;23
564;26
565;16
565;63
565;65
565;76
565;92
565;98
566;1
566;21
566;49
566;56
566;61
566;73
567;38
567;43
567;78
568;12
568;21
568;32
568;44
568;45
569;23
569;30
569;49
570;15
570;16
570;75
570;76
570;85
570;99
571;1
571;17
571;24
571;39
571;49
571;54
571;62
571;66
571;79
571;84
572;11
572;69
572;96
573;1
573;27
573;42
573;44
573;96
574;27
574;97
575;42
575;66
575;85
575;87
576;37
576;37
576;46
576;53
576;93
576;95
577;36
577;62
577;76
577;79
578;4
578;6
578;13
578;28
578;40
578;58
578;68
578;73
579;6
579;16
579;30
579;36
579;66
579;69
580;2
580;4
580;33
580;55
580;69
580;78
580;82
580;90
581;26
581;28
582;34
582;49
583;2
583;3
583;3
583;12
583;23
583;30
583;60
583;68
583;72
584;11
584;47
584;57
584;67
584;82
584;87
585;20
585;52
585;87
586;4
586;32
586;33
586;96
587;11
587;13
587;20
587;25
587;33
587;38
587;48
587;50
587;50
587;85
587;87
587;98
587;98
588;12
588;17
588;21
588;88
589;46
589;77
589;87
590;11
590;19
590;34
590;63
590;65
590;71
590;90
591;18
591;40
591;51
591;54
592;10
592;47
592;52
592;57
592;87
592;95
593;10
593;20
593;31
593;32
593;48
593;48
593;58
593;85
593;95
593;95
594;16
594;71
594;72
594;97
594;98
595;2
595;5
595;14
595;24
595;26
595;42
595;76
596;13
596;44
596;61
597;9
597;24
597;34
597;58
597;78
597;99
598;4
598;18
598;27
598;47
598;57
599;4
599;45
599;62
599;69
599;100
600;2
600;3
600;35
600;91
601;12
601;32
601;39
601;60
601;94
601;95
601;95
602;42
602;76
602;95
603;12
603;17
603;35
603;53
603;80
603;84
603;87
603;97
604;13
604;13
604;37
604;65
604;73
604;79
605;21
605;35
605;53
605;90
606;15
606;18
606;49
606;62
607;13
607;17
607;25
607;55
607;55
607;60
607;71
607;87
608;4
608;16
608;57
608;58
608;79
608;90
608;94
608;100
609;18
609;22
609;40
609;57
609;86
609;87
609;95
609;100
610;37
610;54
610;58
610;59
610;89
610;93
611;11
611;31
611;34
611;62
612;40
612;41
612;56
612;63
612;83
613;2
613;13
613;35
613;37
613;52
613;69
613;79
613;94
613;97
614;1
614;5
614;27
614;29
614;71
614;94
614;96
615;41
615;49
615;67
615;71
615;72
615;95
616;25
616;38
616;59
616;75
617;60
617;68
617;82
618;14
618;36
618;51
618;63
618;81
618;92
619;1
619;14
619;16
619;34
619;50
619;90
620;13
620;17
620;63
620;63
620;98
621;29
621;84
622;17
622;61
622;71
622;83
623;9
623;15
623;20
